index	video_id	label	text	source_url	canonical_url	response_file
007	X-KzyPRdcmc	Item 2	"The Alpha School model protects the assumption that ""standardized test scores"" are still a valid proxy for intelligence and readiness, ignoring the fact that their students are training in a hyper-optimized, high-surveillance bubble that does not exist in the real world or in college."	https://youtu.be/X-KzyPRdcmc?si=SoPTzNG84jMX8QE2	https://www.youtube.com/watch?v=X-KzyPRdcmc	responses/007-X-KzyPRdcmc.md
007	X-KzyPRdcmc	Item 3	"Investigate the ""long-term cognitive decay"" of students who rely on ""summarized literacy."" What happens to a society’s ability to handle nuance, long-form policy, or complex legal systems when its elite class can no longer process immersive, long-form texts without an algorithmic middle-man?"	https://youtu.be/X-KzyPRdcmc?si=SoPTzNG84jMX8QE2	https://www.youtube.com/watch?v=X-KzyPRdcmc	responses/007-X-KzyPRdcmc.md
008	lztG2TjPHhI	Item 1	"How does the school manage ""Algorithmic Drift"" or ""Hallucinations""—when the AI gives an incorrect explanation of a physics concept—if the six-figure ""Guide"" in the room lacks the subject-matter expertise to detect the error?"	Https://youtu.be/lztG2TjPHhI?si=5SdEeY5_iAb1-VG0	https://www.youtube.com/watch?v=lztG2TjPHhI	responses/008-lztG2TjPHhI.md
008	lztG2TjPHhI	Item 2	"The school protects the assumption that ""Motivation"" is the only variable in learning, ignoring the possibility that human-to-human intellectual synthesis (the ""Socratic"" element) provides a type of cognitive depth that a ""personalized laptop"" can never replicate."	Https://youtu.be/lztG2TjPHhI?si=5SdEeY5_iAb1-VG0	https://www.youtube.com/watch?v=lztG2TjPHhI	responses/008-lztG2TjPHhI.md
008	lztG2TjPHhI	Item 3	"Investigate the long-term retention and resilience of these ""slingshotted"" students when they enter traditional high-stakes environments (like competitive medical schools or engineering firms) where they must perform without an AI-driven, high-motivation safety net."	Https://youtu.be/lztG2TjPHhI?si=5SdEeY5_iAb1-VG0	https://www.youtube.com/watch?v=lztG2TjPHhI	responses/008-lztG2TjPHhI.md
009	vW7Jc8Xz6Lc	Missing Question	"If the school functionally ""failed"" its mission by year two (purging high-achieving low-income students), why did its market value for elite professionals peak in year three?"	Https://www.youtube.com/live/vW7Jc8Xz6Lc?si=tCkQACoqhv5sgktU	https://www.youtube.com/watch?v=vW7Jc8Xz6Lc	responses/009-vW7Jc8Xz6Lc.md
009	vW7Jc8Xz6Lc	Critical Assumption	"The protected assumption is that ""Learning"" is a neutral, measurable, and optimizable technical variable that exists independently of the power relations and racialized anxieties of the people in the room."	Https://www.youtube.com/live/vW7Jc8Xz6Lc?si=tCkQACoqhv5sgktU	https://www.youtube.com/watch?v=vW7Jc8Xz6Lc	responses/009-vW7Jc8Xz6Lc.md
009	vW7Jc8Xz6Lc	Next Inquiry	"Investigate the direct correlation between ""innovative school"" placement and neighborhood gentrification/real estate price spikes in urban ""choice"" markets."	Https://www.youtube.com/live/vW7Jc8Xz6Lc?si=tCkQACoqhv5sgktU	https://www.youtube.com/watch?v=vW7Jc8Xz6Lc	responses/009-vW7Jc8Xz6Lc.md
010	WDIxi90DagY	Missing Question	"If ""soul craft"" migrates to non-accredited ""shadow schools,"" how will society prevent these spaces from becoming exclusive, high-cost enclosures for the ultra-elite while everyone else is left with ""automated"" ROI-training?"	Https://youtu.be/WDIxi90DagY?si=t0Xy4wIXucU6V9U4	https://www.youtube.com/watch?v=WDIxi90DagY	responses/010-WDIxi90DagY.md
010	WDIxi90DagY	Critical Assumption	"The assumption is that ""soul craft""—the desire to be shaped for freedom—is a widespread human driver that will naturally seek new homes if the university fails, rather than a luxury habit that might simply go extinct under economic pressure."	Https://youtu.be/WDIxi90DagY?si=t0Xy4wIXucU6V9U4	https://www.youtube.com/watch?v=WDIxi90DagY	responses/010-WDIxi90DagY.md
010	WDIxi90DagY	Next Inquiry	"Investigate the emergence of unaccredited, interest-based learning communities (e.g., decentralized ""monasteries"" or digital humanities collectives) to see if they are actually producing ""persons equal to the conditions of freedom"" more effectively than traditional colleges."	Https://youtu.be/WDIxi90DagY?si=t0Xy4wIXucU6V9U4	https://www.youtube.com/watch?v=WDIxi90DagY	responses/010-WDIxi90DagY.md
011	cYZFAr9fHDQ	Missing Question	"How can a movement based on ""Attention Liberation"" scale when the very tools required to organize at scale (social media, digital platforms) are the primary engines of ""fracking""?"	Https://youtu.be/cYZFAr9fHDQ?si=IYLUq0Sjx_ALN0Z9	https://www.youtube.com/watch?v=cYZFAr9fHDQ	responses/011-cYZFAr9fHDQ.md
011	cYZFAr9fHDQ	Critical Assumption	"The speaker protects the assumption that there is still a ""pristine"" or ""wild"" form of human attention to return to, potentially underestimating the degree to which three generations of digital mediation have fundamentally rewired human neurobiology."	Https://youtu.be/cYZFAr9fHDQ?si=IYLUq0Sjx_ALN0Z9	https://www.youtube.com/watch?v=cYZFAr9fHDQ	responses/011-cYZFAr9fHDQ.md
011	cYZFAr9fHDQ	Next Inquiry	"A structural investigation into the ""Political Economy of Sanctuary"": Who pays for the spaces where we are not being fracked, and how do we prevent ""Attention Liberation"" from becoming a luxury good available only to the elite class who can afford to unplug?"	Https://youtu.be/cYZFAr9fHDQ?si=IYLUq0Sjx_ALN0Z9	https://www.youtube.com/watch?v=cYZFAr9fHDQ	responses/011-cYZFAr9fHDQ.md
012	YYtoxKoMW0o	Missing Question	"How can we structurally re-engineer the ""Incentive of the Grade"" when the grade itself is now a measure of a student's ability to prompt a machine rather than their internal cognitive growth?"	https://youtu.be/YYtoxKoMW0o?si=EfnnwNAegq2BUd45	https://www.youtube.com/watch?v=YYtoxKoMW0o	responses/012-YYtoxKoMW0o.md
012	YYtoxKoMW0o	Critical Assumption	"The conversation assumes that ""Wisdom"" is still a recognized goal of the current market-driven education system. It protects the assumption that society actually wants ""deep thinkers"" more than it wants ""efficient producers."""	https://youtu.be/YYtoxKoMW0o?si=EfnnwNAegq2BUd45	https://www.youtube.com/watch?v=YYtoxKoMW0o	responses/012-YYtoxKoMW0o.md
012	YYtoxKoMW0o	Next Inquiry	"Investigate the ""Long-term Neural Impact of Non-Sentient Interaction""—specifically, how a child’s social-emotional development is altered when their most patient and available ""mentor"" is a consequence-free, non-empathetic algorithm."	https://youtu.be/YYtoxKoMW0o?si=EfnnwNAegq2BUd45	https://www.youtube.com/watch?v=YYtoxKoMW0o	responses/012-YYtoxKoMW0o.md
013	wvupyiFq1Js	Missing Question	"If AI requires a ""million years of data"" to mimic a 3-year-old, at what point does the energy and data cost of further ""intelligence"" become structurally unsustainable for society?"	Https://youtu.be/wvupyiFq1Js?si=i5qWf_I5-47cRnlC	https://www.youtube.com/watch?v=wvupyiFq1Js	responses/013-wvupyiFq1Js.md
013	wvupyiFq1Js	Critical Assumption	"The speaker protects the assumption that ""tree-shaped"" thinking is the ultimate or most desirable form of intelligence, ignoring the possibility that ""fuzzy matrix"" thinking might eventually solve certain global problems that human hierarchical logic cannot touch."	Https://youtu.be/wvupyiFq1Js?si=i5qWf_I5-47cRnlC	https://www.youtube.com/watch?v=wvupyiFq1Js	responses/013-wvupyiFq1Js.md
013	wvupyiFq1Js	Next Inquiry	"Investigate the specific economic sectors where ""output without understanding"" (the shed guy with the book) is sufficient to permanently replace human workers, versus sectors where ""semantic trees"" are operationally mandatory."	Https://youtu.be/wvupyiFq1Js?si=i5qWf_I5-47cRnlC	https://www.youtube.com/watch?v=wvupyiFq1Js	responses/013-wvupyiFq1Js.md
014	5LMW0hUtBwo	Missing Question	"How do students become ""experts"" in the first place if they offload the ""grind"" of foundational learning—the very struggle that traditionally builds the neural pathways for expertise [01:08:19]?"	https://youtu.be/5LMW0hUtBwo?si=_5cXF3kZY5zb1a68	https://www.youtube.com/watch?v=5LMW0hUtBwo	responses/014-5LMW0hUtBwo.md
014	5LMW0hUtBwo	Critical Assumption	"Gardner assumes that ""Quaker-style gatherings"" and ""interactive museums"" can replace the rigor of 10+ years of schooling to produce ethical, socially responsible citizens, without providing a mechanism for scale or economic viability [00:28:45, 00:27:43]."	https://youtu.be/5LMW0hUtBwo?si=_5cXF3kZY5zb1a68	https://www.youtube.com/watch?v=5LMW0hUtBwo	responses/014-5LMW0hUtBwo.md
014	5LMW0hUtBwo	Next Inquiry	"A structural investigation into ""Economic Compacts for Creators"": how to build a sustainable model where AI model makers pay for the ""human-created"" data they depend on to prevent a total collapse of the creator economy [01:13:01, 01:13:31]."	https://youtu.be/5LMW0hUtBwo?si=_5cXF3kZY5zb1a68	https://www.youtube.com/watch?v=5LMW0hUtBwo	responses/014-5LMW0hUtBwo.md
015	tAhJkMi_V2Y	Item 1	"If the ""Survival of the Shameless"" study is correct, can a movement based on ""Friendliness"" actually gain traction on the very digital platforms that structurally reward its opposite?"	Https://youtu.be/tAhJkMi_V2Y?si=gPwcfyCPJx1yLQPr	https://www.youtube.com/watch?v=tAhJkMi_V2Y	responses/015-tAhJkMi_V2Y.md
015	tAhJkMi_V2Y	Item 2	"The speaker assumes that the ""Inner Light"" (sacredness of attention) is a universally shared enough concept to defeat ""loyalty to tribe/soil"" in a world that has largely discarded the theological frameworks that originally defined ""sacredness."""	Https://youtu.be/tAhJkMi_V2Y?si=gPwcfyCPJx1yLQPr	https://www.youtube.com/watch?v=tAhJkMi_V2Y	responses/015-tAhJkMi_V2Y.md
015	tAhJkMi_V2Y	Item 3	"We must investigate the structural feasibility of ""total prohibition"" (or radical decoupling) for certain classes of addictive AI algorithms, and whether such a movement can survive the lobbying power of the ""Big Tech CEOs"" whom Bregman describes as the new monarchs."	Https://youtu.be/tAhJkMi_V2Y?si=gPwcfyCPJx1yLQPr	https://www.youtube.com/watch?v=tAhJkMi_V2Y	responses/015-tAhJkMi_V2Y.md
016	OfMAtaocvJw	Missing Question	"How do we train the next generation of ""System Architects"" if the ""Junior Dev"" entry-level path—where professionals historically learned fundamentals through the ""tedium""—is being automated away?"	https://youtu.be/OfMAtaocvJw?si=9SZP0eBTtAIQN23H	https://www.youtube.com/watch?v=OfMAtaocvJw	responses/016-OfMAtaocvJw.md
016	OfMAtaocvJw	Critical Assumption	"Booch assumes that AI will remain a ""disembodied"" probabilistic agent requiring human ""nudging."" If AI achieves deterministic symbolic reasoning (merging neural nets with formal logic), his argument that ""fundamentals"" require a human ""expert"" may be structurally undermined."	https://youtu.be/OfMAtaocvJw?si=9SZP0eBTtAIQN23H	https://www.youtube.com/watch?v=OfMAtaocvJw	responses/016-OfMAtaocvJw.md
016	OfMAtaocvJw	Next Inquiry	"Investigate the emergence of ""Recoupled Hardware-Software Codesign."" As AI compute demands specialized hardware (NPUs/TPUs), will the ""Golden Age"" of decoupling end, forcing a return to the 1950s-style tight coupling of software to the machine?"	https://youtu.be/OfMAtaocvJw?si=9SZP0eBTtAIQN23H	https://www.youtube.com/watch?v=OfMAtaocvJw	responses/016-OfMAtaocvJw.md
017	JRb982Y0YM0	Item 1	"Who specifically defines ""Human Value"" and ""Dignity"" when these concepts vary wildly across cultures, and whose version is being baked into the global code?"	Https://youtu.be/JRb982Y0YM0?si=Z8dXdsyXeUk-HblG	https://www.youtube.com/watch?v=JRb982Y0YM0	responses/017-JRb982Y0YM0.md
017	JRb982Y0YM0	Item 2	"The speaker protects the assumption that ""diverse teams"" and ""transparency"" are sufficient to override the inherent predatory logic of profit-centric algorithms."	Https://youtu.be/JRb982Y0YM0?si=Z8dXdsyXeUk-HblG	https://www.youtube.com/watch?v=JRb982Y0YM0	responses/017-JRb982Y0YM0.md
017	JRb982Y0YM0	Item 3	"Investigate the economic feasibility of ""Humanistic AI"": Can an ethical, transparent, and slow-moving AI model actually survive and compete in a global market dominated by fast-moving, black-box, profit-maximizing engines?"	Https://youtu.be/JRb982Y0YM0?si=Z8dXdsyXeUk-HblG	https://www.youtube.com/watch?v=JRb982Y0YM0	responses/017-JRb982Y0YM0.md
018	SU5k4TpDYfM	Missing Question	"How does Microsoft reconcile its ""humanism"" and ""access for all"" vision with the massive, potentially exclusionary energy and power requirements of the ""scaling laws"" Scott describes as the ""physics"" of progress?"	Https://youtu.be/SU5k4TpDYfM?si=u-kimBIaa6285j3E	https://www.youtube.com/watch?v=SU5k4TpDYfM	responses/018-SU5k4TpDYfM.md
018	SU5k4TpDYfM	Critical Assumption	The entire Microsoft/OpenAI strategy is built on the unstated assumption that Scaling Laws have no plateau. If progress in model intelligence hits diminishing returns relative to the exponential cost of compute, the billion-dollar platform bet becomes structurally unviable.	Https://youtu.be/SU5k4TpDYfM?si=u-kimBIaa6285j3E	https://www.youtube.com/watch?v=SU5k4TpDYfM	responses/018-SU5k4TpDYfM.md
018	SU5k4TpDYfM	Next Inquiry	"Investigate the ""Unit Economics of Rural Empowerment"": At what point does the cost of the compute required for ""GPT-4 level medical advocacy"" become affordable for the rural clinics Scott describes without direct corporate subsidization or a ""Kevin Scott"" in the family?"	Https://youtu.be/SU5k4TpDYfM?si=u-kimBIaa6285j3E	https://www.youtube.com/watch?v=SU5k4TpDYfM	responses/018-SU5k4TpDYfM.md
019	1JWOIruPYjQ	Missing Question	"How do we establish a ""Shared Reality"" in architecture when AI allows for the infinite personalization of space, potentially leading to a fragmentation of communal human environments?"	https://youtu.be/1JWOIruPYjQ?si=qUMqVtAMTWMAfPZ_	https://www.youtube.com/watch?v=1JWOIruPYjQ	responses/019-1JWOIruPYjQ.md
019	1JWOIruPYjQ	Critical Assumption	"The speaker assumes that ""Humanity"" and ""Empathy"" are inherently distinct from machine logic, protecting the belief that machines can only ""imitate"" rather than eventually ""originate"" emotional depth."	https://youtu.be/1JWOIruPYjQ?si=qUMqVtAMTWMAfPZ_	https://www.youtube.com/watch?v=1JWOIruPYjQ	responses/019-1JWOIruPYjQ.md
019	1JWOIruPYjQ	Next Inquiry	"A structural investigation into ""Neuro-Architecture"": How do these ""weird,"" AI-generated, non-Euclidean forms affect the human nervous system compared to the ""minimalist/brutalist"" boxes of the industrial era?"	https://youtu.be/1JWOIruPYjQ?si=qUMqVtAMTWMAfPZ_	https://www.youtube.com/watch?v=1JWOIruPYjQ	responses/019-1JWOIruPYjQ.md
020	cgGGAY3FD-c	Item 1	"Does the act of observing oneself through an AI mirror create a recursive feedback loop where the user’s logic starts to mimic the AI’s structure, effectively ""flattening"" human thought into machine patterns?"	https://youtu.be/cgGGAY3FD-c?si=xesBrtKkAN_GdMKQ	https://www.youtube.com/watch?v=cgGGAY3FD-c	responses/020-cgGGAY3FD-c.md
020	cgGGAY3FD-c	Item 2	"The philosophy protects the assumption that there is a ""signal""—an authentic, coherent ""inner voice""—to be recovered. It avoids the possibility that the mirror might reveal our thinking is already just a fragmented collection of the same data biases we seek to observe."	https://youtu.be/cgGGAY3FD-c?si=xesBrtKkAN_GdMKQ	https://www.youtube.com/watch?v=cgGGAY3FD-c	responses/020-cgGGAY3FD-c.md
020	cgGGAY3FD-c	Item 3	"A structural investigation into the **Incentives of the Mirror**: How does the corporate ownership of the ""mirror"" (the guardrails and behavioral fine-tuning of AI) subtly manipulate the self-reflection of the user to serve commercial or political outcomes?"	https://youtu.be/cgGGAY3FD-c?si=xesBrtKkAN_GdMKQ	https://www.youtube.com/watch?v=cgGGAY3FD-c	responses/020-cgGGAY3FD-c.md
021	tUN3VcLaICk	Item 1	"How can a return to ""slow thinking"" and ""qualitative grading"" survive in an economic model that is currently addicted to the high-volume, low-cost ""efficient"" grading of standardized composition?"	Https://youtu.be/tUN3VcLaICk?si=ak1FMUfOxNu-gbl9	https://www.youtube.com/watch?v=tUN3VcLaICk	responses/021-tUN3VcLaICk.md
021	tUN3VcLaICk	Item 2	"Walker assumes that the "" workforce"" still values ""instinct"" and ""eloquence"" over the ""efficiency"" of AI-generated summaries and corporate jargon, protecting the belief that the market won't simply decide ""good enough"" AI bunk is preferable to expensive human rhetoric [00:08:43, 00:12:03]."	Https://youtu.be/tUN3VcLaICk?si=ak1FMUfOxNu-gbl9	https://www.youtube.com/watch?v=tUN3VcLaICk	responses/021-tUN3VcLaICk.md
021	tUN3VcLaICk	Item 3	"Investigate the specific ""Rhetoric"" departments that survived the business pivot (like those mentioned at Harvard) to determine if their graduates possess a measurable ""career resilience"" or higher wage-premium in the AI-saturated job market."	Https://youtu.be/tUN3VcLaICk?si=ak1FMUfOxNu-gbl9	https://www.youtube.com/watch?v=tUN3VcLaICk	responses/021-tUN3VcLaICk.md
022	MfI_NVLX--8	Item 1	"How can the ""Full Stack Human"" model be democratized beyond the elite ""executive degrees"" and private sectors to influence the rigid, STEM-heavy public education systems of countries like India?"	https://youtu.be/MfI_NVLX--8?si=keM56ZMBAm63KbWP	https://www.youtube.com/watch?v=MfI_NVLX--8	responses/022-MfI_NVLX--8.md
022	MfI_NVLX--8	Item 2	"The conversation protects the assumption that ""Human Authenticity"" will always be a market-preferred value, ignoring the possibility that a generation raised on synthetic AI art and poetry might lose the biological ""propensity for the authentic"" that Jaitly describes [00:46:17]."	https://youtu.be/MfI_NVLX--8?si=keM56ZMBAm63KbWP	https://www.youtube.com/watch?v=MfI_NVLX--8	responses/022-MfI_NVLX--8.md
022	MfI_NVLX--8	Item 3	"A structural investigation into the ""Infrastructure of Invariance"": How can we rebuild the underlying data architectures of LLMs using humanistic principles (like character and responsibility) rather than just throwing more biased data at the application layer [01:05:09]?"	https://youtu.be/MfI_NVLX--8?si=keM56ZMBAm63KbWP	https://www.youtube.com/watch?v=MfI_NVLX--8	responses/022-MfI_NVLX--8.md
023	leA3tvbnGkg	Missing Question	"How do humanities majors survive the ""Junior Analyst"" cull when the very roles that typically allow them to learn the business context before moving into leadership are being automated away by LLMs?"	Https://youtu.be/leA3tvbnGkg?si=xb7fQAnl5fcRRJZB	https://www.youtube.com/watch?v=leA3tvbnGkg	responses/023-leA3tvbnGkg.md
023	leA3tvbnGkg	Critical Assumption	"The analysis protects the assumption that ""Truth"" remains the primary driver of corporate success, ignoring the potential for a market that accepts ""good enough"" hallucinations in favor of infinite, low-cost speed and convenience."	Https://youtu.be/leA3tvbnGkg?si=xb7fQAnl5fcRRJZB	https://www.youtube.com/watch?v=leA3tvbnGkg	responses/023-leA3tvbnGkg.md
023	leA3tvbnGkg	Next Inquiry	"Investigate the ""Hallucination Floor""—the precise statistical limit at which AI's inability to discern reliable sources becomes an unfixable liability for high-stakes industries like pharmaceuticals and environmental analysis [00:09:36]."	Https://youtu.be/leA3tvbnGkg?si=xb7fQAnl5fcRRJZB	https://www.youtube.com/watch?v=leA3tvbnGkg	responses/023-leA3tvbnGkg.md
024	0bMlifFFwHQ	Item 1	"How can we establish ""ground truth"" in a post-literate digital environment where the ""Ouroboros"" of AI-generated content has already contaminated the majority of the training data?"	https://youtu.be/0bMlifFFwHQ?si=iScnFvXysoqwOaNn	https://www.youtube.com/watch?v=0bMlifFFwHQ	responses/024-0bMlifFFwHQ.md
024	0bMlifFFwHQ	Item 2	"The panel protects the assumption that the ""Humanities"" possess a unique, non-instrumentalizable perspective that can survive the ""techno-capitalist"" drive for efficiency, despite admitting that even the concept of ""Humanity"" is a fraught, historical product."	https://youtu.be/0bMlifFFwHQ?si=iScnFvXysoqwOaNn	https://www.youtube.com/watch?v=0bMlifFFwHQ	responses/024-0bMlifFFwHQ.md
024	0bMlifFFwHQ	Item 3	"A structural investigation into the ""labor cost of the guardrails""—specifically the trauma and exploitation of the global, low-paid human workforce required to keep AI models ""safe"" for consumer consumption [00:32:51]."	https://youtu.be/0bMlifFFwHQ?si=iScnFvXysoqwOaNn	https://www.youtube.com/watch?v=0bMlifFFwHQ	responses/024-0bMlifFFwHQ.md
025	oDXKUwVI7Y4	Item 1	"How does the total offloading of the ""writing labor"" affect the neurobiological development of critical thinking—does the brain lose the capacity to structure complex arguments if it never undergoes the ""grind"" of drafting them?"	Https://www.youtube.com/live/oDXKUwVI7Y4?si=wdcJWSEu0uT7zEd4	https://www.youtube.com/watch?v=oDXKUwVI7Y4	responses/025-oDXKUwVI7Y4.md
025	oDXKUwVI7Y4	Item 2	"The speakers protect the assumption that the ""elite"" (MA/PhD levels) will naturally remain disinclined to use AI, ignoring the potential for sophisticated models to eventually automate high-level peer-review and academic synthesis."	Https://www.youtube.com/live/oDXKUwVI7Y4?si=wdcJWSEu0uT7zEd4	https://www.youtube.com/watch?v=oDXKUwVI7Y4	responses/025-oDXKUwVI7Y4.md
025	oDXKUwVI7Y4	Item 3	"A structural audit of the ""Credentialing Bubble"": At what point does the market realize that a four-year degree in a ""Career Advancement"" model is no longer worth the $100k+ debt when the specific skills are automated?"	Https://www.youtube.com/live/oDXKUwVI7Y4?si=wdcJWSEu0uT7zEd4	https://www.youtube.com/watch?v=oDXKUwVI7Y4	responses/025-oDXKUwVI7Y4.md
026	ZF7fP2NXFo8	Missing Question	"If AI is used to bridge the gap for students who lack the stamina to read a whole book, does the ""bridge"" ever get dismantled, or does the biological capacity for deep-reading neural pathways permanently atrophy? [00:09:47]."	Https://youtu.be/ZF7fP2NXFo8?si=Jet6gBQDodsQsIxG	https://www.youtube.com/watch?v=ZF7fP2NXFo8	responses/026-ZF7fP2NXFo8.md
